164.00   	0.20
177.00   	0.75
189.00   	2.70
199.00   	3.50
211.00   	3.70
230.30   	3.70
230.31   	1.91
237.30   	1.91
237.31   	1.01
242.30   	1.01
242.31   	0.58
250.30   	0.58
250.31   	0.25
258.00   	0.25
280.00   	0.25
