  1.4489583e+002             NaN             NaN             NaN             NaN
  1.4491667e+002             NaN             NaN             NaN             NaN
  1.4493750e+002             NaN             NaN             NaN             NaN
  1.4495833e+002             NaN             NaN             NaN             NaN
  1.4497917e+002             NaN             NaN             NaN             NaN
  1.4500000e+002             NaN             NaN             NaN             NaN
  1.4502083e+002             NaN             NaN             NaN             NaN
  1.4504167e+002             NaN             NaN             NaN             NaN
  1.4506250e+002             NaN             NaN             NaN             NaN
  1.4508333e+002             NaN             NaN             NaN             NaN
  1.4510417e+002             NaN             NaN             NaN             NaN
  1.4512500e+002             NaN             NaN             NaN             NaN
  1.4514583e+002             NaN             NaN             NaN             NaN
  1.4516667e+002             NaN             NaN             NaN             NaN
  1.4518750e+002             NaN             NaN             NaN             NaN
  1.4520833e+002             NaN             NaN             NaN             NaN
  1.4522917e+002             NaN             NaN             NaN             NaN
  1.4525000e+002             NaN             NaN             NaN             NaN
  1.4527083e+002             NaN             NaN             NaN             NaN
  1.4529167e+002             NaN             NaN             NaN             NaN
  1.4531250e+002             NaN             NaN             NaN             NaN
  1.4533333e+002             NaN             NaN             NaN             NaN
  1.4535417e+002             NaN             NaN             NaN             NaN
  1.4537500e+002             NaN             NaN             NaN             NaN
  1.4539583e+002             NaN             NaN             NaN             NaN
  1.4541667e+002             NaN             NaN             NaN             NaN
  1.4543750e+002             NaN             NaN             NaN             NaN
  1.4545833e+002             NaN             NaN             NaN             NaN
  1.4547917e+002             NaN             NaN             NaN             NaN
  1.4550000e+002             NaN             NaN             NaN             NaN
  1.4552083e+002             NaN             NaN             NaN             NaN
  1.4554167e+002             NaN             NaN             NaN             NaN
  1.4556250e+002             NaN             NaN             NaN             NaN
  1.4558333e+002             NaN             NaN             NaN             NaN
  1.4560417e+002             NaN             NaN             NaN             NaN
  1.4562500e+002             NaN             NaN             NaN             NaN
  1.4564583e+002             NaN             NaN             NaN             NaN
  1.4566667e+002             NaN             NaN             NaN             NaN
  1.4568750e+002             NaN             NaN             NaN             NaN
  1.4570833e+002             NaN             NaN             NaN             NaN
  1.4572917e+002             NaN             NaN             NaN             NaN
  1.4575000e+002             NaN             NaN             NaN             NaN
  1.4577083e+002             NaN             NaN             NaN             NaN
  1.4579167e+002             NaN             NaN             NaN             NaN
  1.4581250e+002             NaN             NaN             NaN             NaN
  1.4583333e+002             NaN             NaN             NaN             NaN
  1.4585417e+002             NaN             NaN             NaN             NaN
  1.4587500e+002             NaN             NaN             NaN             NaN
  1.4589583e+002             NaN             NaN             NaN             NaN
  1.4591667e+002             NaN             NaN             NaN             NaN
  1.4593750e+002             NaN             NaN             NaN             NaN
  1.4595833e+002             NaN             NaN             NaN             NaN
  1.4597917e+002             NaN             NaN             NaN             NaN
  1.4600000e+002             NaN             NaN             NaN             NaN
  1.4602083e+002             NaN             NaN             NaN             NaN
  1.4604167e+002             NaN             NaN             NaN             NaN
  1.4606250e+002             NaN             NaN             NaN             NaN
  1.4608333e+002             NaN             NaN             NaN             NaN
  1.4610417e+002             NaN             NaN             NaN             NaN
  1.4612500e+002             NaN             NaN             NaN             NaN
  1.4614583e+002             NaN             NaN             NaN             NaN
  1.4616667e+002             NaN             NaN             NaN             NaN
  1.4618750e+002             NaN             NaN             NaN             NaN
  1.4620833e+002             NaN             NaN             NaN             NaN
  1.4622917e+002             NaN             NaN             NaN             NaN
  1.4625000e+002             NaN             NaN             NaN             NaN
  1.4627083e+002             NaN             NaN             NaN             NaN
  1.4629167e+002             NaN             NaN             NaN             NaN
  1.4631250e+002             NaN             NaN             NaN             NaN
  1.4633333e+002             NaN             NaN             NaN             NaN
  1.4635417e+002             NaN             NaN             NaN             NaN
  1.4637500e+002             NaN             NaN             NaN             NaN
  1.4639583e+002             NaN             NaN             NaN             NaN
  1.4641667e+002             NaN             NaN             NaN             NaN
  1.4643750e+002             NaN             NaN             NaN             NaN
  1.4645833e+002             NaN             NaN             NaN             NaN
  1.4647917e+002             NaN             NaN             NaN             NaN
  1.4650000e+002             NaN             NaN             NaN             NaN
  1.4652083e+002             NaN             NaN             NaN             NaN
  1.4654167e+002             NaN             NaN             NaN             NaN
  1.4656250e+002             NaN             NaN             NaN             NaN
  1.4658333e+002             NaN             NaN             NaN             NaN
  1.4660417e+002             NaN             NaN             NaN             NaN
  1.4662500e+002             NaN             NaN             NaN             NaN
  1.4664583e+002             NaN             NaN             NaN             NaN
  1.4666667e+002             NaN             NaN             NaN             NaN
  1.4668750e+002             NaN             NaN             NaN             NaN
  1.4670833e+002             NaN             NaN             NaN             NaN
  1.4672917e+002             NaN             NaN             NaN             NaN
  1.4675000e+002             NaN             NaN             NaN             NaN
  1.4677083e+002             NaN             NaN             NaN             NaN
  1.4679167e+002             NaN             NaN             NaN             NaN
  1.4681250e+002             NaN             NaN             NaN             NaN
  1.4683333e+002             NaN             NaN             NaN             NaN
  1.4685417e+002             NaN             NaN             NaN             NaN
  1.4687500e+002             NaN             NaN             NaN             NaN
  1.4689583e+002             NaN             NaN             NaN             NaN
  1.4691667e+002             NaN             NaN             NaN             NaN
  1.4693750e+002             NaN             NaN             NaN             NaN
  1.4695833e+002             NaN             NaN             NaN             NaN
  1.4697917e+002             NaN             NaN             NaN             NaN
  1.4700000e+002             NaN             NaN             NaN             NaN
  1.4702083e+002             NaN             NaN             NaN             NaN
  1.4704167e+002             NaN             NaN             NaN             NaN
  1.4706250e+002             NaN             NaN             NaN             NaN
  1.4708333e+002             NaN             NaN             NaN             NaN
  1.4710417e+002             NaN             NaN             NaN             NaN
  1.4712500e+002             NaN             NaN             NaN             NaN
  1.4714583e+002             NaN             NaN             NaN             NaN
  1.4716667e+002             NaN             NaN             NaN             NaN
  1.4718750e+002             NaN             NaN             NaN             NaN
  1.4720833e+002             NaN             NaN             NaN             NaN
  1.4722917e+002             NaN             NaN             NaN             NaN
  1.4725000e+002             NaN             NaN             NaN             NaN
  1.4727083e+002             NaN             NaN             NaN             NaN
  1.4729167e+002             NaN             NaN             NaN             NaN
  1.4731250e+002             NaN             NaN             NaN             NaN
  1.4733333e+002             NaN             NaN             NaN             NaN
  1.4735417e+002             NaN             NaN             NaN             NaN
  1.4737500e+002             NaN             NaN             NaN             NaN
  1.4739583e+002             NaN             NaN             NaN             NaN
  1.4741667e+002             NaN             NaN             NaN             NaN
  1.4743750e+002             NaN             NaN             NaN             NaN
  1.4745833e+002             NaN             NaN             NaN             NaN
  1.4747917e+002             NaN             NaN             NaN             NaN
  1.4750000e+002             NaN             NaN             NaN             NaN
  1.4752083e+002             NaN             NaN             NaN             NaN
  1.4754167e+002             NaN             NaN             NaN             NaN
  1.4756250e+002             NaN             NaN             NaN             NaN
  1.4758333e+002             NaN             NaN             NaN             NaN
  1.4760417e+002             NaN             NaN             NaN             NaN
  1.4762500e+002             NaN             NaN             NaN             NaN
  1.4764583e+002             NaN             NaN             NaN             NaN
  1.4766667e+002             NaN             NaN             NaN             NaN
  1.4768750e+002             NaN             NaN             NaN             NaN
  1.4770833e+002             NaN             NaN             NaN             NaN
  1.4772917e+002             NaN             NaN             NaN             NaN
  1.4775000e+002             NaN             NaN             NaN             NaN
  1.4777083e+002             NaN             NaN             NaN             NaN
  1.4779167e+002             NaN             NaN             NaN             NaN
  1.4781250e+002             NaN             NaN             NaN             NaN
  1.4783333e+002             NaN             NaN             NaN             NaN
  1.4785417e+002             NaN             NaN             NaN             NaN
  1.4787500e+002             NaN             NaN             NaN             NaN
  1.4789583e+002             NaN             NaN             NaN             NaN
  1.4791667e+002             NaN             NaN             NaN             NaN
  1.4793750e+002             NaN             NaN             NaN             NaN
  1.4795833e+002             NaN             NaN             NaN             NaN
  1.4797917e+002             NaN             NaN             NaN             NaN
  1.4800000e+002             NaN             NaN             NaN             NaN
  1.4802083e+002             NaN             NaN             NaN             NaN
  1.4804167e+002             NaN             NaN             NaN             NaN
  1.4806250e+002             NaN             NaN             NaN             NaN
  1.4808333e+002             NaN             NaN             NaN             NaN
  1.4810417e+002             NaN             NaN             NaN             NaN
  1.4812500e+002             NaN             NaN             NaN             NaN
  1.4814583e+002             NaN             NaN             NaN             NaN
  1.4816667e+002             NaN             NaN             NaN             NaN
  1.4818750e+002             NaN             NaN             NaN             NaN
  1.4820833e+002             NaN             NaN             NaN             NaN
  1.4822917e+002             NaN             NaN             NaN             NaN
  1.4825000e+002             NaN             NaN             NaN             NaN
  1.4827083e+002             NaN             NaN             NaN             NaN
  1.4829167e+002             NaN             NaN             NaN             NaN
  1.4831250e+002             NaN             NaN             NaN             NaN
  1.4833333e+002             NaN             NaN             NaN             NaN
  1.4835417e+002             NaN             NaN             NaN             NaN
  1.4837500e+002             NaN             NaN             NaN             NaN
  1.4839583e+002             NaN             NaN             NaN             NaN
  1.4841667e+002             NaN             NaN             NaN             NaN
  1.4843750e+002             NaN             NaN             NaN             NaN
  1.4845833e+002             NaN             NaN             NaN             NaN
  1.4847917e+002             NaN             NaN             NaN             NaN
  1.4850000e+002             NaN             NaN             NaN             NaN
  1.4852083e+002             NaN             NaN             NaN             NaN
  1.4854167e+002             NaN             NaN             NaN             NaN
  1.4856250e+002             NaN             NaN             NaN             NaN
  1.4858333e+002             NaN             NaN             NaN             NaN
  1.4860417e+002             NaN             NaN             NaN             NaN
  1.4862500e+002             NaN             NaN             NaN             NaN
  1.4864583e+002             NaN             NaN             NaN             NaN
  1.4866667e+002             NaN             NaN             NaN             NaN
  1.4868750e+002             NaN             NaN             NaN             NaN
  1.4870833e+002             NaN             NaN             NaN             NaN
  1.4872917e+002             NaN             NaN             NaN             NaN
  1.4875000e+002             NaN             NaN             NaN             NaN
  1.4877083e+002             NaN             NaN             NaN             NaN
  1.4879167e+002             NaN             NaN             NaN             NaN
  1.4881250e+002             NaN             NaN             NaN             NaN
  1.4883333e+002             NaN             NaN             NaN             NaN
  1.4885417e+002             NaN             NaN             NaN             NaN
  1.4887500e+002             NaN             NaN             NaN             NaN
  1.4889583e+002             NaN             NaN             NaN             NaN
  1.4891667e+002             NaN             NaN             NaN             NaN
  1.4893750e+002             NaN             NaN             NaN             NaN
  1.4895833e+002             NaN             NaN             NaN             NaN
  1.4897917e+002             NaN             NaN             NaN             NaN
  1.4900000e+002             NaN             NaN             NaN             NaN
  1.4902083e+002             NaN             NaN             NaN             NaN
  1.4904167e+002             NaN             NaN             NaN             NaN
  1.4906250e+002             NaN             NaN             NaN             NaN
  1.4908333e+002             NaN             NaN             NaN             NaN
  1.4910417e+002             NaN             NaN             NaN             NaN
  1.4912500e+002             NaN             NaN             NaN             NaN
  1.4914583e+002             NaN             NaN             NaN             NaN
  1.4916667e+002             NaN             NaN             NaN             NaN
  1.4918750e+002             NaN             NaN             NaN             NaN
  1.4920833e+002             NaN             NaN             NaN             NaN
  1.4922917e+002             NaN             NaN             NaN             NaN
  1.4925000e+002             NaN             NaN             NaN             NaN
  1.4927083e+002             NaN             NaN             NaN             NaN
  1.4929167e+002             NaN             NaN             NaN             NaN
  1.4931250e+002             NaN             NaN             NaN             NaN
  1.4933333e+002             NaN             NaN             NaN             NaN
  1.4935417e+002             NaN             NaN             NaN             NaN
  1.4937500e+002             NaN             NaN             NaN             NaN
  1.4939583e+002             NaN             NaN             NaN             NaN
  1.4941667e+002             NaN             NaN             NaN             NaN
  1.4943750e+002             NaN             NaN             NaN             NaN
  1.4945833e+002             NaN             NaN             NaN             NaN
  1.4947917e+002             NaN             NaN             NaN             NaN
  1.4950000e+002             NaN             NaN             NaN             NaN
  1.4952083e+002             NaN             NaN             NaN             NaN
  1.4954167e+002             NaN             NaN             NaN             NaN
  1.4956250e+002             NaN             NaN             NaN             NaN
  1.4958333e+002             NaN             NaN             NaN             NaN
  1.4960417e+002             NaN             NaN             NaN             NaN
  1.4962500e+002             NaN             NaN             NaN             NaN
  1.4964583e+002             NaN             NaN             NaN             NaN
  1.4966667e+002             NaN             NaN             NaN             NaN
  1.4968750e+002             NaN             NaN             NaN             NaN
  1.4970833e+002             NaN             NaN             NaN             NaN
  1.4972917e+002             NaN             NaN             NaN             NaN
  1.4975000e+002             NaN             NaN             NaN             NaN
  1.4977083e+002             NaN             NaN             NaN             NaN
  1.4979167e+002             NaN             NaN             NaN             NaN
  1.4981250e+002             NaN             NaN             NaN             NaN
  1.4983333e+002             NaN             NaN             NaN             NaN
  1.4985417e+002             NaN             NaN             NaN             NaN
  1.4987500e+002             NaN             NaN             NaN             NaN
  1.4989583e+002             NaN             NaN             NaN             NaN
  1.4991667e+002             NaN             NaN             NaN             NaN
  1.4993750e+002             NaN             NaN             NaN             NaN
  1.4995833e+002             NaN             NaN             NaN             NaN
  1.4997917e+002             NaN             NaN             NaN             NaN
  1.5000000e+002             NaN             NaN             NaN             NaN
  1.5002083e+002             NaN             NaN             NaN             NaN
  1.5004167e+002             NaN             NaN             NaN             NaN
  1.5006250e+002             NaN             NaN             NaN             NaN
  1.5008333e+002             NaN             NaN             NaN             NaN
  1.5010417e+002             NaN             NaN             NaN             NaN
  1.5012500e+002             NaN             NaN             NaN             NaN
  1.5014583e+002             NaN             NaN             NaN             NaN
  1.5016667e+002             NaN             NaN             NaN             NaN
  1.5018750e+002             NaN             NaN             NaN             NaN
  1.5020833e+002             NaN             NaN             NaN             NaN
  1.5022917e+002             NaN             NaN             NaN             NaN
  1.5025000e+002             NaN             NaN             NaN             NaN
  1.5027083e+002             NaN             NaN             NaN             NaN
  1.5029167e+002             NaN             NaN             NaN             NaN
  1.5031250e+002             NaN             NaN             NaN             NaN
  1.5033333e+002             NaN             NaN             NaN             NaN
  1.5035417e+002             NaN             NaN             NaN             NaN
  1.5037500e+002             NaN             NaN             NaN             NaN
  1.5039583e+002             NaN             NaN             NaN             NaN
  1.5041667e+002             NaN             NaN             NaN             NaN
  1.5043750e+002             NaN             NaN             NaN             NaN
  1.5045833e+002             NaN             NaN             NaN             NaN
  1.5047917e+002             NaN             NaN             NaN             NaN
  1.5050000e+002             NaN             NaN             NaN             NaN
  1.5052083e+002             NaN             NaN             NaN             NaN
  1.5054167e+002             NaN             NaN             NaN             NaN
  1.5056250e+002             NaN             NaN             NaN             NaN
  1.5058333e+002             NaN             NaN             NaN             NaN
  1.5060417e+002             NaN             NaN             NaN             NaN
  1.5062500e+002             NaN             NaN             NaN             NaN
  1.5064583e+002             NaN             NaN             NaN             NaN
  1.5066667e+002             NaN             NaN             NaN             NaN
  1.5068750e+002             NaN             NaN             NaN             NaN
  1.5070833e+002             NaN             NaN             NaN             NaN
  1.5072917e+002             NaN             NaN             NaN             NaN
  1.5075000e+002             NaN             NaN             NaN             NaN
  1.5077083e+002             NaN             NaN             NaN             NaN
  1.5079167e+002             NaN             NaN             NaN             NaN
  1.5081250e+002             NaN             NaN             NaN             NaN
  1.5083333e+002             NaN             NaN             NaN             NaN
  1.5085417e+002             NaN             NaN             NaN             NaN
  1.5087500e+002             NaN             NaN             NaN             NaN
  1.5089583e+002             NaN             NaN             NaN             NaN
  1.5091667e+002             NaN             NaN             NaN             NaN
  1.5093750e+002             NaN             NaN             NaN             NaN
  1.5095833e+002             NaN             NaN             NaN             NaN
  1.5097917e+002             NaN             NaN             NaN             NaN
  1.5100000e+002             NaN             NaN             NaN             NaN
  1.5102083e+002             NaN             NaN             NaN             NaN
  1.5104167e+002             NaN             NaN             NaN             NaN
  1.5106250e+002             NaN             NaN             NaN             NaN
  1.5108333e+002             NaN             NaN             NaN             NaN
  1.5110417e+002             NaN             NaN             NaN             NaN
  1.5112500e+002             NaN             NaN             NaN             NaN
  1.5114583e+002             NaN             NaN             NaN             NaN
  1.5116667e+002             NaN             NaN             NaN             NaN
  1.5118750e+002             NaN             NaN             NaN             NaN
  1.5120833e+002             NaN             NaN             NaN             NaN
  1.5122917e+002             NaN             NaN             NaN             NaN
  1.5125000e+002             NaN             NaN             NaN             NaN
  1.5127083e+002             NaN             NaN             NaN             NaN
  1.5129167e+002             NaN             NaN             NaN             NaN
  1.5131250e+002             NaN             NaN             NaN             NaN
  1.5133333e+002             NaN             NaN             NaN             NaN
  1.5135417e+002             NaN             NaN             NaN             NaN
  1.5137500e+002             NaN             NaN             NaN             NaN
  1.5139583e+002             NaN             NaN             NaN             NaN
  1.5141667e+002             NaN             NaN             NaN             NaN
  1.5143750e+002             NaN             NaN             NaN             NaN
  1.5145833e+002             NaN             NaN             NaN             NaN
  1.5147917e+002             NaN             NaN             NaN             NaN
  1.5150000e+002             NaN             NaN             NaN             NaN
  1.5152083e+002             NaN             NaN             NaN             NaN
  1.5154167e+002             NaN             NaN             NaN             NaN
  1.5156250e+002             NaN             NaN             NaN             NaN
  1.5158333e+002             NaN             NaN             NaN             NaN
  1.5160417e+002             NaN             NaN             NaN             NaN
  1.5162500e+002             NaN             NaN             NaN             NaN
  1.5164583e+002             NaN             NaN             NaN             NaN
  1.5166667e+002             NaN             NaN             NaN             NaN
  1.5168750e+002             NaN             NaN             NaN             NaN
  1.5170833e+002             NaN             NaN             NaN             NaN
  1.5172917e+002             NaN             NaN             NaN             NaN
  1.5175000e+002             NaN             NaN             NaN             NaN
  1.5177083e+002             NaN             NaN             NaN             NaN
  1.5179167e+002             NaN             NaN             NaN             NaN
  1.5181250e+002             NaN             NaN             NaN             NaN
  1.5183333e+002             NaN             NaN             NaN             NaN
  1.5185417e+002             NaN             NaN             NaN             NaN
  1.5187500e+002             NaN             NaN             NaN             NaN
  1.5189583e+002             NaN             NaN             NaN             NaN
  1.5191667e+002             NaN             NaN             NaN             NaN
  1.5193750e+002             NaN             NaN             NaN             NaN
  1.5195833e+002             NaN             NaN             NaN             NaN
  1.5197917e+002             NaN             NaN             NaN             NaN
  1.5200000e+002             NaN             NaN             NaN             NaN
  1.5202083e+002             NaN             NaN             NaN             NaN
  1.5204167e+002             NaN             NaN             NaN             NaN
  1.5206250e+002             NaN             NaN             NaN             NaN
  1.5208333e+002             NaN             NaN             NaN             NaN
  1.5210417e+002             NaN             NaN             NaN             NaN
  1.5212500e+002             NaN             NaN             NaN             NaN
  1.5214583e+002             NaN             NaN             NaN             NaN
  1.5216667e+002             NaN             NaN             NaN             NaN
  1.5218750e+002             NaN             NaN             NaN             NaN
  1.5220833e+002             NaN             NaN             NaN             NaN
  1.5222917e+002             NaN             NaN             NaN             NaN
  1.5225000e+002             NaN             NaN             NaN             NaN
  1.5227083e+002             NaN             NaN             NaN             NaN
  1.5229167e+002             NaN             NaN             NaN             NaN
  1.5231250e+002             NaN             NaN             NaN             NaN
  1.5233333e+002             NaN             NaN             NaN             NaN
  1.5235417e+002             NaN             NaN             NaN             NaN
  1.5237500e+002             NaN             NaN             NaN             NaN
  1.5239583e+002             NaN             NaN             NaN             NaN
  1.5241667e+002             NaN             NaN             NaN             NaN
  1.5243750e+002             NaN             NaN             NaN             NaN
  1.5245833e+002             NaN             NaN             NaN             NaN
  1.5247917e+002             NaN             NaN             NaN             NaN
  1.5250000e+002             NaN             NaN             NaN             NaN
  1.5252083e+002             NaN             NaN             NaN             NaN
  1.5254167e+002             NaN             NaN             NaN             NaN
  1.5256250e+002             NaN             NaN             NaN             NaN
  1.5258333e+002             NaN             NaN             NaN             NaN
  1.5260417e+002             NaN             NaN             NaN             NaN
  1.5262500e+002             NaN             NaN             NaN             NaN
  1.5264583e+002             NaN             NaN             NaN             NaN
  1.5266667e+002             NaN             NaN             NaN             NaN
  1.5268750e+002             NaN             NaN             NaN             NaN
  1.5270833e+002             NaN             NaN             NaN             NaN
  1.5272917e+002             NaN             NaN             NaN             NaN
  1.5275000e+002             NaN             NaN             NaN             NaN
  1.5277083e+002             NaN             NaN             NaN             NaN
  1.5279167e+002             NaN             NaN             NaN             NaN
  1.5281250e+002             NaN             NaN             NaN             NaN
  1.5283333e+002             NaN             NaN             NaN             NaN
  1.5285417e+002             NaN             NaN             NaN             NaN
  1.5287500e+002             NaN             NaN             NaN             NaN
  1.5289583e+002             NaN             NaN             NaN             NaN
  1.5291667e+002             NaN             NaN             NaN             NaN
  1.5293750e+002             NaN             NaN             NaN             NaN
  1.5295833e+002             NaN             NaN             NaN             NaN
  1.5297917e+002             NaN             NaN             NaN             NaN
  1.5300000e+002             NaN             NaN             NaN             NaN
  1.5302083e+002             NaN             NaN             NaN             NaN
  1.5304167e+002             NaN             NaN             NaN             NaN
  1.5306250e+002             NaN             NaN             NaN             NaN
  1.5308333e+002             NaN             NaN             NaN             NaN
  1.5310417e+002             NaN             NaN             NaN             NaN
  1.5312500e+002             NaN             NaN             NaN             NaN
  1.5314583e+002             NaN             NaN             NaN             NaN
  1.5316667e+002             NaN             NaN             NaN             NaN
  1.5318750e+002             NaN             NaN             NaN             NaN
  1.5320833e+002             NaN             NaN             NaN             NaN
  1.5322917e+002             NaN             NaN             NaN             NaN
  1.5325000e+002             NaN             NaN             NaN             NaN
  1.5327083e+002             NaN             NaN             NaN             NaN
  1.5329167e+002             NaN             NaN             NaN             NaN
  1.5331250e+002             NaN             NaN             NaN             NaN
  1.5333333e+002             NaN             NaN             NaN             NaN
  1.5335417e+002             NaN             NaN             NaN             NaN
  1.5337500e+002             NaN             NaN             NaN             NaN
  1.5339583e+002             NaN             NaN             NaN             NaN
  1.5341667e+002             NaN             NaN             NaN             NaN
  1.5343750e+002             NaN             NaN             NaN             NaN
  1.5345833e+002             NaN             NaN             NaN             NaN
  1.5347917e+002             NaN             NaN             NaN             NaN
  1.5350000e+002             NaN             NaN             NaN             NaN
  1.5352083e+002             NaN             NaN             NaN             NaN
  1.5354167e+002             NaN             NaN             NaN             NaN
  1.5356250e+002             NaN             NaN             NaN             NaN
  1.5358333e+002             NaN             NaN             NaN             NaN
  1.5360417e+002             NaN             NaN             NaN             NaN
  1.5362500e+002             NaN             NaN             NaN             NaN
  1.5364583e+002             NaN             NaN             NaN             NaN
  1.5366667e+002             NaN             NaN             NaN             NaN
  1.5368750e+002             NaN             NaN             NaN             NaN
  1.5370833e+002             NaN             NaN             NaN             NaN
  1.5372917e+002             NaN             NaN             NaN             NaN
  1.5375000e+002             NaN             NaN             NaN             NaN
  1.5377083e+002             NaN             NaN             NaN             NaN
  1.5379167e+002             NaN             NaN             NaN             NaN
  1.5381250e+002             NaN             NaN             NaN             NaN
  1.5383333e+002             NaN             NaN             NaN             NaN
  1.5385417e+002             NaN             NaN             NaN             NaN
  1.5387500e+002             NaN             NaN             NaN             NaN
  1.5389583e+002             NaN             NaN             NaN             NaN
  1.5391667e+002             NaN             NaN             NaN             NaN
  1.5393750e+002             NaN             NaN             NaN             NaN
  1.5395833e+002             NaN             NaN             NaN             NaN
  1.5397917e+002             NaN             NaN             NaN             NaN
  1.5400000e+002             NaN             NaN             NaN             NaN
  1.5402083e+002             NaN             NaN             NaN             NaN
  1.5404167e+002             NaN             NaN             NaN             NaN
  1.5406250e+002             NaN             NaN             NaN             NaN
  1.5408333e+002             NaN             NaN             NaN             NaN
  1.5410417e+002             NaN             NaN             NaN             NaN
  1.5412500e+002             NaN             NaN             NaN             NaN
  1.5414583e+002             NaN             NaN             NaN             NaN
  1.5416667e+002             NaN             NaN             NaN             NaN
  1.5418750e+002             NaN             NaN             NaN             NaN
  1.5420833e+002             NaN             NaN             NaN             NaN
  1.5422917e+002             NaN             NaN             NaN             NaN
  1.5425000e+002             NaN             NaN             NaN             NaN
  1.5427083e+002             NaN             NaN             NaN             NaN
  1.5429167e+002             NaN             NaN             NaN             NaN
  1.5431250e+002             NaN             NaN             NaN             NaN
  1.5433333e+002             NaN             NaN             NaN             NaN
  1.5435417e+002             NaN             NaN             NaN             NaN
  1.5437500e+002             NaN             NaN             NaN             NaN
  1.5439583e+002             NaN             NaN             NaN             NaN
  1.5441667e+002             NaN             NaN             NaN             NaN
  1.5443750e+002             NaN             NaN             NaN             NaN
  1.5445833e+002             NaN             NaN             NaN             NaN
  1.5447917e+002             NaN             NaN             NaN             NaN
  1.5450000e+002             NaN             NaN             NaN             NaN
  1.5452083e+002             NaN             NaN             NaN             NaN
  1.5454167e+002             NaN             NaN             NaN             NaN
  1.5456250e+002             NaN             NaN             NaN             NaN
  1.5458333e+002             NaN             NaN             NaN             NaN
  1.5460417e+002             NaN             NaN             NaN             NaN
  1.5462500e+002             NaN             NaN             NaN             NaN
  1.5464583e+002             NaN             NaN             NaN             NaN
  1.5466667e+002             NaN             NaN             NaN             NaN
  1.5468750e+002             NaN             NaN             NaN             NaN
  1.5470833e+002             NaN             NaN             NaN             NaN
  1.5472917e+002             NaN             NaN             NaN             NaN
  1.5475000e+002             NaN             NaN             NaN             NaN
  1.5477083e+002             NaN             NaN             NaN             NaN
  1.5479167e+002             NaN             NaN             NaN             NaN
  1.5481250e+002             NaN             NaN             NaN             NaN
  1.5483333e+002             NaN             NaN             NaN             NaN
  1.5485417e+002             NaN             NaN             NaN             NaN
  1.5487500e+002             NaN             NaN             NaN             NaN
  1.5489583e+002             NaN             NaN             NaN             NaN
  1.5491667e+002             NaN             NaN             NaN             NaN
  1.5493750e+002             NaN             NaN             NaN             NaN
  1.5495833e+002             NaN             NaN             NaN             NaN
  1.5497917e+002             NaN             NaN             NaN             NaN
  1.5500000e+002             NaN             NaN             NaN             NaN
  1.5502083e+002             NaN             NaN             NaN             NaN
  1.5504167e+002             NaN             NaN             NaN             NaN
  1.5506250e+002             NaN             NaN             NaN             NaN
  1.5508333e+002             NaN             NaN             NaN             NaN
  1.5510417e+002             NaN             NaN             NaN             NaN
  1.5512500e+002             NaN             NaN             NaN             NaN
  1.5514583e+002             NaN             NaN             NaN             NaN
  1.5516667e+002             NaN             NaN             NaN             NaN
  1.5518750e+002             NaN             NaN             NaN             NaN
