timestep counter year t Rntot lEtot Htot Rnctot lEctot Hctot Actot Rnstot lEstot Hstot Gtot Resp aPAR aPAR_Cab faPAR aPAR_energyunits iPAR fluortot fluor_yield
""        ""      ""  JulianDay  Wm-2   Wm-2 Wm-2 Wm-2 Wm-2   Wm-2 umolm-2s-1 Wm-2 Wm-2 Wm-2 Wm-2 umolm-2s-1 umolm-2s-1 umolumol-1 Wm-2 umolm-2s-1 W m-2 WW^{-1}
       82         7      2006  169.0000    -99.54     16.76    -61.54    -68.00      1.60    -69.58     -0.91    -31.54     15.15      8.04    -54.74      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       83         6      2006  169.0208   -101.90     16.88    -67.91    -74.16      1.80    -76.06     -0.93    -27.75     15.08      8.15    -51.16      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       84         6      2006  169.0417   -101.47     15.38    -69.91    -75.05      1.60    -76.71     -0.93    -26.42     13.78      6.81    -47.08      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       85         6      2006  169.0625   -101.69     15.18    -71.40    -76.52      1.62    -78.23     -0.93    -25.16     13.57      6.83    -45.73      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       86         6      2006  169.0833   -102.93     15.64    -73.29    -78.98      1.75    -80.88     -0.93    -23.96     13.89      7.60    -46.05      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       87         6      2006  169.1042   -102.77     15.17    -72.29    -78.87      1.54    -80.60     -0.92    -23.91     13.64      8.30    -46.77      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       88         7      2006  169.1250   -102.22     14.79    -71.98    -78.95      1.45    -80.48     -0.91    -23.28     13.34      8.50    -45.59      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       89         6      2006  169.1458   -100.10     13.71    -69.98    -76.65      1.17    -77.99     -0.90    -23.45     12.55      8.02    -44.80      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       90         6      2006  169.1667    -99.18     13.69    -70.50    -76.61      1.30    -78.08     -0.90    -22.57     12.38      7.57    -43.32      0.00      0.00      0.00       NaN      0.00      0.00   0.0000       NaN
       91         7      2006  169.1875    -93.68     15.03    -66.12    -72.66      1.98    -74.74     -0.01    -21.02     13.06      8.62    -43.42      0.00     19.95     15.33      0.95      4.37     20.95   0.0094  0.002158
       92         9      2006  169.2083    -83.14     19.02    -63.92    -66.00      5.11    -71.15      1.28    -17.13     13.91      7.23    -38.42      0.00     63.67     48.93      0.95     13.94     66.87   0.0283  0.002027
       93        10      2006  169.2292    -65.73     23.54    -57.78    -52.95      9.59    -62.53      2.90    -12.78     13.95      4.75    -31.49      0.00    119.08     91.51      0.95     26.08    124.90   0.0530  0.002034
       94        10      2006  169.2500    -19.48     38.86    -39.97    -17.70     24.47    -42.15      6.06     -1.78     14.38      2.18    -18.36      0.00    268.44    206.31      0.95     58.78    281.36   0.1176  0.002001
       95        10      2006  169.2708    -23.07     37.56    -48.92    -24.19     24.23    -48.40      6.09      1.13     13.33     -0.52    -11.69      0.00    240.67    184.96      0.95     52.70    252.72   0.1040  0.001974
       96        11      2006  169.2917      7.26     45.32    -33.65     -0.68     32.30    -33.00      7.82      7.94     13.02     -0.65     -4.43      0.00    316.37    243.12      0.95     69.28    333.95   0.1338  0.001931
       97        11      2006  169.3125     32.24     52.80    -26.54     15.75     40.24    -24.51      9.22     16.49     12.56     -2.03      5.96      0.00    376.86    289.57      0.94     82.53    401.06   0.1568  0.001900
       98        12      2006  169.3333     92.86     70.39      0.05     60.39     58.23      2.17     11.79     32.47     12.16     -2.12     22.44      0.00    535.39    411.30      0.93    117.27    576.11   0.2184  0.001862
       99        14      2006  169.3542     81.62     67.13    -11.10     47.44     55.48     -8.03     11.54     34.19     11.65     -3.07     25.61      0.00    484.67    372.27      0.92    106.18    527.73   0.1966  0.001852
      100        16      2006  169.3750    101.07     72.81     -5.37     58.88     61.31     -2.43     12.42     42.19     11.49     -2.95     33.65      0.00    527.28    404.90      0.91    115.53    581.54   0.2120  0.001835
      101        11      2006  169.3958    192.78    111.24     21.82    122.84     96.71     26.11     15.39     69.94     14.53     -4.29     59.71      0.00    764.93    587.27      0.90    167.62    854.17   0.3026  0.001805
      102        12      2006  169.4167    255.95    141.84     34.19    163.31    124.50     38.83     16.83     92.64     17.35     -4.64     79.93      0.00    934.23    717.11      0.89    204.75   1054.51   0.3672  0.001794
      103         9      2006  169.4375    440.20    192.76    124.44    294.85    166.71    128.30     17.79    145.35     26.05     -3.86    123.42      0.00   1380.08   1059.14      0.88    302.50   1573.35   0.5473  0.001809
      104         9      2006  169.4583    208.75    145.81      1.17    126.76    120.86      5.91     15.61     81.99     24.95     -4.75     61.87      0.00    765.31    587.25      0.87    167.76    879.52   0.2995  0.001785
      105         9      2006  169.4792    331.41    187.56     46.80    210.23    158.65     51.67     17.41    121.18     28.91     -4.87     97.29      0.00   1076.54    825.98      0.87    236.01   1244.55   0.4189  0.001775
      106        12      2006  169.5000    479.99    213.03    142.34    316.65    172.33    144.33     17.24    163.33     40.70     -1.99    124.72      0.00   1451.87   1113.88      0.86    318.31   1684.99   0.5725  0.001799
      107        11      2006  169.5208    568.90    215.77    208.86    375.93    166.72    209.22     14.98    192.97     49.05     -0.36    144.43      0.00   1690.08   1296.59      0.86    370.54   1964.59   0.6790  0.001832
      108        12      2006  169.5417    555.54    220.77    203.18    369.22    167.35    201.88     14.87    186.32     53.42      1.30    131.68      0.00   1659.86   1273.42      0.86    363.91   1928.46   0.6662  0.001831
      109        11      2006  169.5625    551.25    218.78    205.05    366.94    163.78    203.17     13.88    184.30     55.00      1.88    127.51      0.00   1661.49   1274.73      0.86    364.26   1925.05   0.6708  0.001841
      110        11      2006  169.5833    393.77    219.75     93.96    261.56    167.81     93.77     15.75    132.21     51.95      0.19     80.19      0.00   1262.30    968.55      0.87    276.72   1455.64   0.4973  0.001797
      111        11      2006  169.6042    453.41    216.97    137.67    304.00    164.74    139.27     14.17    149.41     52.23     -1.61     98.93      0.00   1435.15   1101.32      0.87    314.59   1643.31   0.5769  0.001834
      112        10      2006  169.6250    357.99    209.47     73.78    238.52    161.45     77.11     14.27    119.48     48.02     -3.33     74.94      0.00   1210.99    929.45      0.88    265.42   1374.29   0.4833  0.001821
      113        12      2006  169.6458    365.46    207.02     90.35    249.04    153.09     95.96     13.52    116.43     53.93     -5.61     68.33      0.00   1257.27    965.16      0.89    275.53   1411.84   0.5073  0.001841
      114        12      2006  169.6667    387.52    200.31    115.40    269.20    147.23    121.98     12.36    118.33     53.08     -6.58     72.01      0.00   1356.47   1041.52      0.90    297.23   1505.98   0.5592  0.001881
      115        10      2006  169.6875    302.79    189.66     57.79    208.41    142.13     66.31     11.83     94.38     47.53     -8.53     55.65      0.00   1161.68    892.16      0.91    254.50   1273.05   0.4812  0.001891
      116        10      2006  169.7083    227.90    182.83      8.78    157.36    138.61     18.81     12.05     70.54     44.22    -10.03     36.65      0.00    967.64    743.30      0.92    211.96   1047.31   0.4001  0.001888
      117         9      2006  169.7292    129.83    157.11    -45.49     84.39    120.21    -35.76     11.17     45.44     36.90     -9.73     18.39      0.00    705.11    541.73      0.93    154.43    754.56   0.2909  0.001884
      118         9      2006  169.7500     86.02    140.03    -65.79     51.06    105.96    -54.84      9.92     34.95     34.07    -10.95     11.93      0.00    592.73    455.47      0.94    129.81    628.02   0.2480  0.001910
      119         9      2006  169.7708      0.68    102.72    -97.04    -15.59     71.27    -86.85      7.13     16.27     31.46    -10.19     -4.95      0.00    342.26    263.03      0.95     74.95    360.20   0.1464  0.001954
      120        57      2006  169.7917     18.94     80.10    -59.43      7.11     61.94    -54.81      6.77     11.83     18.17     -4.62     -1.72      0.00    379.34    291.53      0.95     83.06    397.85   0.1644  0.001979
