timestep year t Ta Tss(1) Tss(2) Tcave Tsave 
""        ""  JulianDay  ^oC ^oC ^oC ^oC ^oC 
       82       2006  169.0000     15.04     18.87     18.95     11.91      18.87
       83       2006  169.0208     15.12     18.28     18.40     12.26      18.28
       84       2006  169.0417     15.13     17.91     18.06     12.11      17.91
       85       2006  169.0625     15.01     17.61     17.77     12.12      17.61
       86       2006  169.0833     14.82     17.33     17.51     12.18      17.33
       87       2006  169.1042     14.45     17.06     17.25     11.94      17.06
       88       2006  169.1250     14.29     16.84     17.04     11.88      16.84
       89       2006  169.1458     14.07     16.64     16.85     11.59      16.64
       90       2006  169.1667     14.07     16.48     16.70     11.61      16.48
       91       2006  169.1875     13.89     16.31     16.62     11.78      16.31
       92       2006  169.2083     14.32     16.24     16.79     12.40      16.24
       93       2006  169.2292     14.88     16.28     17.20     13.03      16.28
       94       2006  169.2500     15.75     16.36     18.15     14.54      16.37
       95       2006  169.2708     16.61     16.43     18.58     15.07      16.45
       96       2006  169.2917     16.80     16.55     19.30     15.74      16.59
       97       2006  169.3125     17.50     16.75     20.15     16.73      16.86
       98       2006  169.3333     18.05     17.12     21.66     18.12      17.36
       99       2006  169.3542     18.82     17.37     22.38     18.54      17.74
      100       2006  169.3750     19.29     17.64     23.27     19.20      18.18
      101       2006  169.3958     20.36     18.21     25.30     21.12      19.04
      102       2006  169.4167     21.58     18.86     27.59     22.74      20.05
      103       2006  169.4375     22.67     19.91     31.42     25.72      21.67
      104       2006  169.4583     22.94     19.81     30.21     23.12      21.54
      105       2006  169.4792     23.82     20.39     32.06     25.17      22.45
      106       2006  169.5000     24.10     21.20     34.89     26.93      23.70
      107       2006  169.5208     25.09     22.10     37.84     29.17      25.02
      108       2006  169.5417     25.50     22.68     39.33     29.33      25.75
      109       2006  169.5625     25.94     23.20     40.70     30.10      26.35
      110       2006  169.5833     25.92     23.13     39.57     27.83      25.95
      111       2006  169.6042     26.64     23.57     40.53     29.49      26.29
      112       2006  169.6250     26.86     23.65     40.18     28.65      26.05
      113       2006  169.6458     26.95     23.82     40.12     28.75      25.90
      114       2006  169.6667     27.26     24.17     40.97     29.62      25.97
      115       2006  169.6875     27.79     24.37     41.10     29.29      25.80
      116       2006  169.7083     27.52     24.23     40.02     27.95      25.23
      117       2006  169.7292     27.47     23.96     38.81     26.40      24.59
      118       2006  169.7500     27.57     23.82     38.02     25.87      24.16
      119       2006  169.7708     27.01     23.52     36.60     24.18      23.66
      120       2006  169.7917     27.22     23.47     37.00     23.30      23.51
      121       2006  169.8125     26.44     23.21     35.30     22.61      23.22
      122       2006  169.8333     23.20     22.69     33.33     20.31      22.69
      123       2006  169.8542     22.23     22.34     32.23     19.27      22.34
      124       2006  169.8750     21.37     22.03     31.48     17.75      22.03
      125       2006  169.8958     20.59     21.76     30.77     17.58      21.76
      126       2006  169.9167     20.32     21.57     30.32     17.12      21.57
      127       2006  169.9375     20.01     21.38     29.85     16.94      21.38
      128       2006  169.9583     20.49     21.26     29.42     17.05      21.26
      129       2006  169.9792     20.49     21.11     28.94     16.99      21.11
      130       2006  170.0000     20.38     20.95     28.42     17.20      20.95
