400	1.515721	109.7	0.02676	0.000058	0.527183	0	0.00E+00
401	1.514833	103.7	0.03113	0.000059	0.526183	0	0.00E+00
402	1.513944	97.98	0.03561	0.000059	0.525184	0	0.00E+00
403	1.513122	92.44	0.03972	0.00006	0.524184	0	0.00E+00
404	1.5123	87.13	0.04321	0.000061	0.523184	0	0.00E+00
405	1.511543	82.31	0.04606	0.000062	0.522184	0	0.00E+00
406	1.510786	78.06	0.04815	0.000063	0.521184	0	0.00E+00
407	1.510093	74.04	0.05007	0.000064	0.520185	0	0.00E+00
408	1.5094	70.13	0.05189	0.000065	0.519185	0	0.00E+00
409	1.508769	66.54	0.05346	0.000066	0.518185	0	0.00E+00
410	1.508139	63	0.05526	0.000067	0.517185	0	0.00E+00
411	1.507569	59.54	0.05721	0.000068	0.516185	0	0.00E+00
412	1.507	56.16	0.05891	0.000069	0.515185	0	0.00E+00
413	1.506486	53	0.06004	0.000071	0.514186	0	0.00E+00
414	1.505971	50.01	0.061	0.000072	0.513186	0	0.00E+00
415	1.505486	47.23	0.06189	0.000073	0.512186	0	0.00E+00
416	1.505	44.63	0.06259	0.000074	0.511186	0	0.00E+00
417	1.504526	42.2	0.06318	0.000075	0.510186	0	0.00E+00
418	1.504052	39.96	0.06367	0.000076	0.509187	0	0.00E+00
419	1.503626	37.8	0.06416	0.000077	0.508187	0	0.00E+00
420	1.5032	35.67	0.06475	0.000079	0.507187	0	0.00E+00
421	1.502855	33.62	0.06555	0.000081	0.506187	0	0.00E+00
422	1.502509	31.7	0.06628	0.000082	0.505187	0	0.00E+00
423	1.502205	29.93	0.0669	0.000083	0.504187	0	0.00E+00
424	1.5019	28.32	0.06718	0.000084	0.503188	0	0.00E+00
425	1.501594	26.79	0.06747	0.000086	0.502188	0	0.00E+00
426	1.501287	25.35	0.06795	0.000087	0.501188	0	0.00E+00
427	1.500994	24.02	0.06854	0.000088	0.500188	0	0.00E+00
428	1.5007	22.76	0.06897	0.000089	0.499188	0	0.00E+00
429	1.50044	21.5	0.06931	0.000091	0.498188	0	0.00E+00
430	1.50018	20.24	0.06979	0.000092	0.497189	0	0.00E+00
431	1.49994	19.01	0.07037	0.000093	0.495994	0	0.00E+00
432	1.4997	17.85	0.07082	0.000094	0.494799	0	0.00E+00
433	1.499466	16.76	0.07114	0.000096	0.493604	0	0.00E+00
434	1.499232	15.75	0.07141	0.000097	0.492409	0	0.00E+00
435	1.499016	14.81	0.0716	0.000098	0.491214	0	0.00E+00
436	1.4988	13.92	0.07174	0.000099	0.49002	0	0.00E+00
437	1.498609	13.12	0.07177	0.0001	0.488825	0	0.00E+00
438	1.498418	12.33	0.07171	0.000102	0.48763	0	0.00E+00
439	1.498209	11.61	0.07155	0.000103	0.486435	0	0.00E+00
440	1.498	10.96	0.0712	0.000104	0.48524	0	0.00E+00
441	1.497736	10.41	0.07048	0.000105	0.484045	0	0.00E+00
442	1.497472	9.924	0.06963	0.000106	0.482851	0	0.00E+00
443	1.497186	9.41	0.06883	0.000107	0.481656	0	0.00E+00
444	1.4969	8.947	0.06789	0.000108	0.480461	0	0.00E+00
445	1.496634	8.508	0.06685	0.000109	0.479266	0	0.00E+00
446	1.496368	8.087	0.06583	0.00011	0.478071	0	0.00E+00
447	1.496134	7.64	0.0648	0.000111	0.476876	0	0.00E+00
448	1.4959	7.268	0.06358	0.000112	0.475681	0	0.00E+00
449	1.495697	6.939	0.06225	0.000113	0.474487	0	0.00E+00
450	1.495493	6.66	0.0609	0.000114	0.473292	0	0.00E+00
451	1.495297	6.422	0.05956	0.000115	0.47204	0	0.00E+00
452	1.4951	6.222	0.05812	0.000116	0.470788	0	0.00E+00
453	1.494892	6.01	0.05677	0.000117	0.469536	0	0.00E+00
454	1.494684	5.782	0.05553	0.000118	0.468284	0	0.00E+00
455	1.494492	5.573	0.05439	0.000119	0.467032	0	0.00E+00
456	1.4943	5.37	0.0533	0.00012	0.46578	0	0.00E+00
457	1.494148	5.173	0.05224	0.000121	0.464529	0	0.00E+00
458	1.493996	4.946	0.05134	0.000122	0.463277	0	0.00E+00
459	1.493848	4.761	0.05056	0.000123	0.462025	0	0.00E+00
460	1.4937	4.575	0.0499	0.000124	0.460773	0	0.00E+00
461	1.493523	4.419	0.04934	0.000125	0.459739	0	0.00E+00
462	1.493347	4.259	0.04891	0.000126	0.458704	0	0.00E+00
463	1.493173	4.117	0.04852	0.000127	0.45767	0	0.00E+00
