441	1.4977	0.07048	0.1659	0.484	0.000105	10.41	1.3369	0	0	0.40132	-0.15132	0.1784	0.16584815	0.1659
442	1.4974	0.06963	0.1653	0.4829	0.000106	9.924	1.3369	0	0	0.40471	-0.15262	0.17911	0.165241025	0.1653
443	1.4972	0.06883	0.1647	0.4817	0.000107	9.41	1.337	0	0	0.408	-0.15391	0.17985	0.164632994	0.1647
444	1.4969	0.06789	0.1641	0.4805	0.000108	8.947	1.337	0	0	0.41119	-0.1552	0.18063	0.163985935	0.1641
445	1.4967	0.06685	0.1632	0.4793	0.000109	8.508	1.337	0	0	0.41428	-0.15649	0.18145	0.163085074	0.1632
446	1.4965	0.06583	0.1624	0.4781	0.00011	8.087	1.337	0	0	0.41725	-0.15777	0.18232	0.162253635	0.1624
447	1.4962	0.0648	0.1615	0.4769	0.000111	7.64	1.337	0	0	0.42009	-0.15905	0.18324	0.161316148	0.1615
448	1.496	0.06358	0.1605	0.4757	0.000112	7.268	1.337	0	0	0.42281	-0.16032	0.1842	0.160230184	0.1605
449	1.4958	0.06225	0.1592	0.4745	0.000113	6.939	1.3369	0	0	0.42539	-0.16159	0.18522	0.158849078	0.1592
450	1.4955	0.0609	0.1577	0.4733	0.000114	6.66	1.3369	0	0	0.42783	-0.16285	0.18629	0.157278755	0.1577
451	1.4953	0.05956	0.1561	0.472	0.000115	6.422	1.3368	0	0	0.43011	-0.16411	0.18742	0.155597176	0.1561
452	1.4951	0.05812	0.1544	0.4708	0.000116	6.222	1.3367	0	0	0.43226	-0.16536	0.1886	0.153869298	0.1544
453	1.4949	0.05677	0.1528	0.4695	0.000117	6.01	1.3366	0	0	0.43427	-0.1666	0.18983	0.152243139	0.1528
454	1.4947	0.05553	0.1513	0.4683	0.000118	5.782	1.3365	0	0	0.43615	-0.16783	0.1911	0.150636545	0.1513
455	1.4945	0.05439	0.1497	0.467	0.000119	5.573	1.3364	0	0	0.43791	-0.16905	0.1924	0.149052988	0.1497
456	1.4944	0.0533	0.1483	0.4658	0.00012	5.37	1.3363	0	0	0.43956	-0.17026	0.19373	0.14752915	0.1483
457	1.4942	0.05224	0.1468	0.4645	0.000121	5.173	1.3361	0	0	0.4411	-0.17145	0.19508	0.14600192	0.1468
458	1.494	0.05134	0.1454	0.4633	0.000122	4.946	1.336	0	0	0.44256	-0.17262	0.19645	0.144516972	0.1454
459	1.4939	0.05056	0.144	0.462	0.000123	4.761	1.3359	0	0	0.44392	-0.17377	0.19782	0.142956008	0.144
460	1.4937	0.0499	0.1425	0.4608	0.000124	4.575	1.3357	0	0	0.44521	-0.1749	0.1992	0.141427815	0.1425
461	1.4935	0.04934	0.1411	0.4597	0.000125	4.419	1.3356	0	0	0.44643	-0.17601	0.20058	0.139923675	0.1411
462	1.4934	0.04891	0.1397	0.4587	0.000126	4.259	1.3355	0	0	0.44759	-0.17709	0.20195	0.138505264	0.1397
463	1.4932	0.04852	0.1384	0.4577	0.000127	4.117	1.3354	0	0	0.4487	-0.17816	0.20331	0.137097354	0.1384
464	1.4931	0.04812	0.1371	0.4566	0.000128	4.006	1.3353	0	0	0.44978	-0.1792	0.20465	0.135702119	0.1371
465	1.4929	0.04767	0.1358	0.4556	0.0001289	3.945	1.3352	0	0	0.45084	-0.18021	0.20598	0.134484571	0.1358
466	1.4928	0.04729	0.1347	0.4546	0.00013	3.853	1.3351	0	0	0.45188	-0.18121	0.20728	0.133226754	0.1347
467	1.4927	0.04698	0.1335	0.4535	0.0001315	3.784	1.335	0	0	0.45293	-0.18219	0.20855	0.132167296	0.1335
468	1.4925	0.04673	0.1325	0.4525	0.000133	3.671	1.335	0	0	0.45399	-0.18314	0.20979	0.131225381	0.1325
469	1.4924	0.04647	0.1316	0.4515	0.000134	3.554	1.3349	0	0	0.45507	-0.18408	0.211	0.130458909	0.1316
470	1.4923	0.04622	0.1308	0.4504	0.000135	3.462	1.3348	0	0	0.4562	-0.18499	0.21216	0.129798174	0.1308
471	1.4921	0.04606	0.1302	0.4494	0.0001364	3.363	1.3347	0	0	0.45736	-0.18588	0.21328	0.12929146	0.1302
472	1.492	0.04589	0.1296	0.4484	0.000138	3.282	1.3347	0	0	0.45858	-0.18676	0.21435	0.128850879	0.1296
473	1.4919	0.0457	0.1292	0.4473	0.0001396	3.184	1.3346	0	0	0.45986	-0.18761	0.21537	0.128507952	0.1292
474	1.4917	0.04552	0.1288	0.4463	0.000141	3.102	1.3345	0	0	0.4612	-0.18844	0.21634	0.128185425	0.1288
475	1.4916	0.04535	0.1285	0.4453	0.0001424	3.051	1.3345	0	0	0.46261	-0.18925	0.21726	0.127948864	0.1285
476	1.4915	0.04519	0.1282	0.4442	0.000144	2.983	1.3344	0	0	0.46409	-0.19004	0.21814	0.127620267	0.1282
477	1.4914	0.04492	0.128	0.4432	0.0001459	2.947	1.3343	0	0	0.46565	-0.19081	0.21896	0.127256613	0.128
478	1.4912	0.04466	0.1277	0.4422	0.000148	2.913	1.3343	0	0	0.46728	-0.19155	0.21972	0.1267759	0.1277
479	1.4911	0.04442	0.1274	0.4411	0.0001499	2.869	1.3342	0	0	0.46901	-0.19228	0.22044	0.126232639	0.1274
480	1.491	0.04413	0.127	0.4401	0.000152	2.803	1.3341	0	0	0.47082	-0.19298	0.22109	0.125567508	0.127
481	1.4908	0.04373	0.1265	0.4388	0.0001544	2.777	1.3341	0	0	0.47272	-0.19366	0.2217	0.124672303	0.1265
482	1.4907	0.04325	0.126	0.4375	0.000157	2.751	1.334	0	0	0.47473	-0.19432	0.22224	0.123626563	0.126
483	1.4906	0.04275	0.1253	0.4362	0.0001596	2.726	1.334	0	0	0.47682	-0.19496	0.22273	0.122469606	0.1253
484	1.4904	0.04216	0.1244	0.435	0.000162	2.702	1.3339	0	0	0.47902	-0.19558	0.22317	0.12120249	0.1244
485	1.4903	0.04149	0.1234	0.4337	0.0001643	2.679	1.3339	0	0	0.48131	-0.19617	0.22355	0.119728228	0.1234
486	1.4902	0.04073	0.1223	0.4324	0.000167	2.656	1.3338	0	0	0.4837	-0.19676	0.22388	0.118133372	0.1223
487	1.49	0.03989	0.1211	0.4311	0.0001704	2.634	1.3338	0	0	0.48618	-0.19732	0.22415	0.116439798	0.1211
488	1.4899	0.03895	0.1197	0.4298	0.000174	2.613	1.3337	0	0	0.48876	-0.19787	0.22437	0.11472023	0.1197
489	1.4897	0.03791	0.1182	0.4285	0.0001775	2.593	1.3337	0	0	0.49144	-0.1984	0.22454	0.112826142	0.1182
490	1.4896	0.03683	0.1166	0.4272	0.000181	2.573	1.3336	0	0	0.49422	-0.19892	0.22466	0.110937217	0.1166
491	1.4894	0.03571	0.115	0.426	0.0001849	2.554	1.3336	0	0	0.4971	-0.19942	0.22473	0.108992395	0.115
492	1.4893	0.03455	0.1132	0.4247	0.000189	2.536	1.3336	0	0	0.50007	-0.19991	0.22476	0.106904059	0.1132
493	1.4891	0.03335	0.1114	0.4234	0.0001934	2.519	1.3335	0	0	0.50313	-0.2004	0.22475	0.104781476	0.1114
494	1.489	0.03215	0.1096	0.4221	0.000198	2.502	1.3335	0	0	0.50626	-0.20088	0.22471	0.102555371	0.1096
495	1.4888	0.03094	0.1076	0.4208	0.0002031	2.486	1.3334	0	0	0.50948	-0.20137	0.22464	0.100230708	0.1076
496	1.4887	0.02972	0.1056	0.4195	0.000209	2.471	1.3334	0	0	0.51276	-0.20186	0.22456	0.097792341	0.1056
497	1.4885	0.0285	0.1035	0.4183	0.0002158	2.457	1.3334	0	0	0.5161	-0.20237	0.22446	0.095295813	0.1035
498	1.4883	0.0273	0.1013	0.417	0.000223	2.443	1.3333	0	0	0.5195	-0.20288	0.22436	0.092811462	0.1013
499	1.4882	0.02615	0.09901	0.4157	0.0002303	2.43	1.3333	0	0	0.52295	-0.20342	0.22427	0.090331874	0.09901
500	1.488	0.02502	0.0966	0.4144	0.000238	2.417	1.3333	0	0	0.52645	-0.20398	0.22418	0.087856951	0.096587361
501	1.4878	0.02395	0.0942	0.4135	0.0002463	2.405	1.3333	0	0	0.52998	-0.20456	0.22411	0.085386646	0.094180248
502	1.4876	0.02294	0.09179	0.4127	0.000255	2.394	1.3332	0	0	0.53355	-0.20516	0.22404	0.082920968	0.091774193
503	1.4874	0.02199	0.08939	0.4118	0.000264	2.384	1.3332	0	0	0.53715	-0.20576	0.22397	0.080459989	0.089369368
504	1.4873	0.02109	0.08699	0.4109	0.000273	2.374	1.3332	0	0	0.54076	-0.20636	0.2239	0.078003848	0.086965968
505	1.4871	0.02025	0.0846	0.41	0.0002819	2.365	1.3332	0	0	0.5444	-0.20695	0.22382	0.075552757	0.08456422
506	1.4869	0.01946	0.08221	0.4092	0.000291	2.356	1.3331	0	0	0.54804	-0.20751	0.22371	0.073107011	0.082164389
507	1.4867	0.01873	0.07983	0.4083	0.0003004	2.348	1.3331	0	0	0.55169	-0.20804	0.22357	0.070666995	0.079766778
508	1.4864	0.01804	0.07746	0.4074	0.00031	2.341	1.3331	0	0	0.55533	-0.20853	0.2234	0.068233197	0.077371742
509	1.4862	0.0174	0.0751	0.4065	0.0003194	2.334	1.3331	0	0	0.55897	-0.20897	0.22318	0.065806217	0.074979687
510	1.486	0.0168	0.07275	0.4057	0.000329	2.328	1.3331	0	0	0.5626	-0.20934	0.22291	0.06338678	0.072591085
511	1.4858	0.01622	0.07041	0.4047	0.000339	2.323	1.3331	0	0	0.56622	-0.20964	0.22258	0.060975753	0.070206479
512	1.4856	0.01567	0.06809	0.4038	0.000349	2.318	1.3331	0	0	0.56982	-0.20989	0.2222	0.058574163	0.067826496
513	1.4853	0.01515	0.06578	0.4028	0.0003588	2.314	1.333	0	0	0.57343	-0.21009	0.22179	0.056183211	0.06545186
514	1.4851	0.01466	0.06349	0.4019	0.000368	2.31	1.333	0	0	0.57705	-0.21026	0.22134	0.053804297	0.063083401
515	1.4848	0.01418	0.06122	0.4009	0.0003767	2.307	1.333	0	0	0.5807	-0.21042	0.22087	0.051439039	0.060722075
516	1.4846	0.01373	0.05897	0.4	0.000386	2.304	1.333	0	0	0.58438	-0.21057	0.22038	0.049089298	0.058368976
517	1.4843	0.01331	0.05673	0.399	0.0003962	2.302	1.333	0	0	0.5881	-0.21074	0.21989	0.046757368	0.056025359
518	1.4841	0.01291	0.05453	0.3981	0.000404	2.301	1.333	0	0	0.59188	-0.21093	0.2194	0.044445751	0.053692655
519	1.4838	0.01254	0.05234	0.3971	0.0004069	2.3	1.333	0	0	0.59573	-0.21116	0.21892	0.04215703	0.051372498
520	1.4835	0.0122	0.05018	0.3962	0.000409	2.3	1.333	0	0	0.59965	-0.21145	0.21847	0.039894286	0.049066738
521	1.4833	0.01189	0.04805	0.3952	0.0004138	2.3	1.333	0	0	0.60366	-0.2118	0.21804	0.037660946	0.046777473
522	1.483	0.01161	0.04594	0.3943	0.000416	2.3	1.333	0	0	0.60775	-0.2122	0.21763	0.035460799	0.044507066
523	1.4827	0.01136	0.04387	0.3933	0.0004112	2.3	1.333	0	0	0.61192	-0.21265	0.21721	0.033297988	0.042258171
524	1.4825	0.01114	0.04182	0.3924	0.000409	2.3	1.333	0	0	0.61617	-0.21312	0.21678	0.031177003	0.040033744
525	1.4822	0.01096	0.03981	0.3914	0.0004176	2.3	1.333	0	0	0.62049	-0.2136	0.21633	0.029102649	0.03783707
526	1.4819	0.0108	0.03783	0.3905	0.000427	2.3	1.333	0	0	0.62489	-0.21408	0.21582	0.027079999	0.03567176
527	1.4816	0.01067	0.03588	0.3895	0.0004268	2.3	1.333	0	0	0.62935	-0.21455	0.21526	0.025114325	0.033541763
528	1.4813	0.01057	0.03397	0.3886	0.000423	2.3	1.333	0	0	0.63388	-0.21498	0.21461	0.023211009	0.031451347
529	1.481	0.01049	0.0321	0.3876	0.0004237	2.3	1.333	0	0	0.63847	-0.21536	0.21388	0.021375425	0.029405081
530	1.4807	0.01044	0.03026	0.3867	0.000429	2.3	1.333	0	0	0.64312	-0.21569	0.21304	0.019612806	0.027407791
531	1.4804	0.01041	0.02847	0.3846	0.0004371	2.3	1.3329	0	0	0.64783	-0.21594	0.21208	0.017928092	0.025464504
532	1.4801	0.0104	0.02672	0.3824	0.000445	2.3	1.3329	0	0	0.65259	-0.21613	0.21101	0.016325769	0.023580365
533	1.4797	0.01041	0.02501	0.3803	0.0004506	2.3	1.3329	0	0	0.65741	-0.21625	0.20984	0.014809703	0.021760535
534	1.4794	0.01043	0.02334	0.3782	0.000456	2.3	1.333	0	0	0.66228	-0.21632	0.20858	0.013382994	0.020010073
535	1.4791	0.01046	0.02172	0.376	0.0004631	2.3	1.333	0	0	0.66719	-0.21633	0.20725	0.012047844	0.018333797
536	1.4788	0.0105	0.02015	0.3739	0.00047	2.3	1.333	0	0	0.67216	-0.21629	0.20584	0.010805458	0.016736134
537	1.4784	0.01055	0.01863	0.3718	0.0004748	2.3	1.333	0	0	0.67717	-0.21622	0.20438	0.009655999	0.01522097
538	1.4781	0.01061	0.01715	0.3696	0.00048	2.3	1.333	0	0	0.68223	-0.2161	0.20287	0.008598568	0.013791508
539	1.4778	0.01067	0.01573	0.3675	0.0004879	2.3	1.333	0	0	0.68733	-0.21595	0.20133	0.007631256	0.012450133
540	1.4774	0.01073	0.01436	0.3654	0.000495	2.3	1.333	0	0	0.69247	-0.21578	0.19976	0.006751219	0.011198322
541	1.4771	0.0108	0.01304	0.3639	0.0004983	2.3	1.333	0	0	0.69766	-0.21558	0.19818	0.005954801	0.010036573
542	1.4767	0.01087	0.01178	0.3625	0.000503	2.3	1.333	0	0	0.70288	-0.21536	0.19657	0.005237681	0.008964385
543	1.4764	0.01094	0.01057	0.3611	0.0005141	2.3	1.333	0	0	0.70815	-0.21511	0.19494	0.004595029	0.007980282
544	1.476	0.011	0.00942	0.3597	0.000527	2.3	1.333	0	0	0.71345	-0.21481	0.19327	0.00402167	0.007081875
545	1.4757	0.01107	0.00833	0.3582	0.0005363	2.3	1.333	0	0	0.71879	-0.21447	0.19155	0.00351224	0.006265962
546	1.4753	0.01112	0.007301	0.3568	0.000544	2.3	1.333	0	0	0.72417	-0.21409	0.18979	0.003061328	0.005528656
547	1.475	0.01118	0.006334	0.3554	0.0005532	2.3	1.333	0	0	0.72958	-0.21364	0.18796	0.002663593	0.004865527
548	1.4746	0.01124	0.005429	0.354	0.000564	2.3	1.333	0	0	0.73503	-0.21314	0.18606	0.002313863	0.004271758
549	1.4743	0.0113	0.004589	0.3525	0.0005759	2.3	1.333	0	0	0.74052	-0.21257	0.18409	0.002007215	0.00374229
550	1.4739	0.01136	0.003816	0.3511	0.000588	2.3	1.333	0	0	0.74604	-0.21192	0.18204	0.001739023	0.003271962
551	1.4735	0.01142	0.003109	0.35	0.0005998	2.3	1.333	0	0	0.75159	-0.2112	0.17989	0.001504994	0.002855627
552	1.4732	0.0115	0.002471	0.3489	0.000611	2.3	1.333	0	0	0.75717	-0.2104	0.17766	0.001301185	0.002488261
553	1.4728	0.01159	0.001903	0.3478	0.0006215	2.3	1.333	0	0	0.76277	-0.20953	0.17535	0.001124009	0.002165037
554	1.4724	0.0117	0.001406	0.3467	0.000631	2.3	1.333	0	0	0.76838	-0.20859	0.17296	0.000970226	0.001881387
555	1.472	0.01182	0.0009822	0.3456	0.0006391	2.3	1.333	0	0	0.77401	-0.20758	0.17051	0.000836931	0.001633042
556	1.4716	0.01196	0.0006322	0.3445	0.000646	2.3	1.333	0	0	0.77963	-0.20651	0.168	0.000721532	0.001416057
557	1.4713	0.01212	0.0003577	0.3434	0.000652	2.3	1.333	0	0	0.78524	-0.20537	0.16542	0.000621732	0.001226817
558	1.4709	0.0123	0.0001599	0.3423	0.000658	2.3	1.333	0	0	0.79085	-0.20417	0.1628	0.000535501	0.001062042
559	1.4705	0.01249	0.00004019	0.3412	0.0006647	2.3	1.333	0	0	0.79643	-0.20291	0.16013	0.000461054	0.000918772
560	1.4701	0.01271	0	0.3401	0.000672	2.3	1.333	0	0	0.80199	-0.20159	0.15743	0.000396825	0.000794357
561	1.4697	0.01293	0	0.3383	0.0006793	2.3	1.333	0	0	0.80752	-0.20022	0.15468	0.000341445	0.000686434
562	1.4693	0.01318	0	0.3366	0.000686	2.3	1.333	0	0	0.81301	-0.1988	0.15191	0.000293721	0.000592905
563	1.4689	0.01344	0	0.3348	0.000692	2.3	1.333	0	0	0.81847	-0.19733	0.1491	0.000252611	0.000511919
564	1.4685	0.01371	0	0.333	0.000699	2.3	1.333	0	0	0.82389	-0.19579	0.14626	0.000217214	0.000441843
565	1.4681	0.014	0	0.3312	0.0007084	2.3	1.333	0	0	0.82927	-0.1942	0.14339	0.000186746	0.000381248
566	1.4678	0.01431	0	0.3294	0.000718	2.3	1.333	0	0	0.83461	-0.19256	0.14048	0.000160529	0.000328878
567	1.4674	0.01464	0	0.3276	0.0007257	2.3	1.333	0	0	0.8399	-0.19085	0.13755	0.000137975	0.000283639
568	1.467	0.01499	0	0.3258	0.000734	2.3	1.333	0	0	0.84515	-0.18909	0.13458	0.000118576	0.000244576
569	1.4666	0.01535	0	0.3241	0.0007455	2.3	1.333	0	0	0.85036	-0.18726	0.13158	0.000101895	0.000210857
570	1.4662	0.01572	0	0.3223	0.000759	2.3	1.333	0	0	0.85551	-0.18538	0.12855	8.75537E-05	0.000181762
571	1.4658	0.01611	0	0.3202	0.0007729	2.3	1.333	0	0	0.86061	-0.18343	0.12549	7.52249E-05	0.000156661
572	1.4654	0.01649	0	0.3182	0.000787	2.3	1.333	0	0	0.86565	-0.18143	0.12241	6.46279E-05	0.000135012
573	1.465	0.01688	0	0.3162	0.000802	2.3	1.333	0	0	0.87062	-0.17938	0.11932	5.55204E-05	0.000116345
574	1.4647	0.01726	0	0.3141	0.000819	2.3	1.333	0	0	0.87549	-0.17728	0.11623	4.76939E-05	0.00010025
575	1.4643	0.01763	0	0.3121	0.0008386	2.3	1.333	0	0	0.88026	-0.17515	0.11316	4.09708E-05	8.63757E-05
576	1.4639	0.01799	0	0.31	0.000858	2.3	1.333	0	0	0.88491	-0.17298	0.1101	3.52059E-05	7.44172E-05
577	1.4635	0.01833	0	0.308	0.0008754	2.3	1.3329	0	0	0.88944	-0.17078	0.10708	3.02511E-05	6.41111E-05
578	1.4632	0.01866	0	0.3059	0.000896	2.3	1.3329	0	0	0.89382	-0.16857	0.10411	2.59929E-05	5.52298E-05
579	1.4628	0.01898	0	0.3039	0.0009238	2.3	1.3329	0	0	0.89805	-0.16633	0.10119	2.23334E-05	4.75771E-05
580	1.4624	0.01928	0	0.3019	0.000952	2.3	1.3329	0	0	0.9021	-0.16409	0.098335	1.91886E-05	4.09834E-05
581	1.462	0.01958	0	0.2999	0.0009745	2.3	1.3329	0	0	0.90598	-0.16185	0.095555	1.64862E-05	3.53025E-05
582	1.4617	0.01986	0	0.2979	0.001	2.3	1.3329	0	0	0.90969	-0.1596	0.092847	1.41642E-05	3.04083E-05
583	1.4613	0.02013	0	0.2959	0.001037	2.3	1.3329	0	0	0.91325	-0.15735	0.090206	1.21689E-05	2.61921E-05
584	1.461	0.02038	0	0.294	0.001079	2.3	1.3329	0	0	0.91666	-0.15511	0.087627	1.04545E-05	2.256E-05
585	1.4606	0.02063	0	0.292	0.001119	2.3	1.3329	0	0	0.91994	-0.15287	0.085105	8.98143E-06	1.94314E-05
586	1.4602	0.02086	0	0.29	0.001159	2.3	1.3329	0	0	0.9231	-0.15064	0.082635	7.71582E-06	1.67363E-05
587	1.4599	0.02107	0	0.2881	0.001204	2.3	1.3329	0	0	0.92616	-0.14843	0.080213	6.62843E-06	1.44149E-05
588	1.4596	0.02128	0	0.2861	0.001253	2.3	1.3329	0	0	0.92913	-0.14623	0.077833	5.69421E-06	1.24154E-05
589	1.4592	0.02146	0	0.2841	0.001304	2.3	1.3329	0	0	0.93202	-0.14404	0.075491	4.89158E-06	1.06931E-05
590	1.4589	0.02164	0	0.2821	0.001356	2.3	1.3329	0	0	0.93485	-0.14188	0.073182	4.20203E-06	9.20972E-06
591	1.4586	0.0218	0	0.2803	0.001408	2.3	1.3329	0	0	0.93762	-0.13973	0.070903	3.60963E-06	7.93203E-06
592	1.4583	0.02194	0	0.2784	0.001459	2.3	1.3328	0	0	0.94033	-0.13762	0.068657	3.1007E-06	6.83157E-06
593	1.4579	0.02208	0	0.2766	0.00151	2.3	1.3328	0	0	0.94298	-0.13552	0.066452	2.66349E-06	5.88375E-06
594	1.4576	0.02219	0	0.2747	0.001567	2.3	1.3328	0	0	0.94556	-0.13346	0.064293	2.2879E-06	5.06742E-06
595	1.4573	0.0223	0	0.2728	0.001635	2.3	1.3328	0	0	0.94806	-0.13142	0.062186	2.06802E-06	4.36433E-06
596	1.457	0.0224	0	0.271	0.0017	2.3	1.3328	0	0	0.95049	-0.12942	0.060137	2.06802E-06	3.75878E-06
597	1.4568	0.0225	0	0.2691	0.001758	2.3	1.3328	0	0	0.95282	-0.12745	0.058152	2.06802E-06	3.23724E-06
598	1.4565	0.02259	0	0.2673	0.00186	2.3	1.3328	0	0	0.95507	-0.12552	0.056239	2.06802E-06	2.78806E-06
599	1.4562	0.02269	0	0.2654	0.002042	2.3	1.3328	0	0	0.95721	-0.12363	0.054401	2.06802E-06	2.4012E-06
600	1.4559	0.02279	0	0.2636	0.002224	2.3	1.3328	0	0	0.95925	-0.12177	0.052646	2.06802E-06	2.06802E-06
601	1.4556	0.02291	0	0.2618	0.002323	2.3	1.3328	0	0	0.96118	-0.11996	0.050979	0	0
602	1.4554	0.02304	0	0.2601	0.002366	2.3	1.3328	0	0	0.96301	-0.11818	0.0494	0	0
603	1.4551	0.02319	0	0.2584	0.0024	2.3	1.3328	0	0	0.96473	-0.11645	0.04791	0	0
604	1.4548	0.02337	0	0.2566	0.002448	2.3	1.3327	0	0	0.96636	-0.11476	0.046508	0	0
605	1.4546	0.02356	0	0.2549	0.002519	2.3	1.3327	0	0	0.9679	-0.11312	0.045195	0	0
606	1.4543	0.02378	0	0.2532	0.002587	2.3	1.3327	0	0	0.96934	-0.11152	0.04397	0	0
607	1.4541	0.02403	0	0.2515	0.002629	2.3	1.3327	0	0	0.97071	-0.10996	0.042834	0	0
608	1.4538	0.0243	0	0.2497	0.002653	2.3	1.3327	0	0	0.972	-0.10844	0.041787	0	0
