Bottom of canopy irradiance in the shaded fraction, and average BOC irradiance 
First 2162 columns: shaded fraction. Last 2162 columns: average BOC irradiance. Unit: Wm-2 um-1 
        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         0        1         0        0         0        0         0        0         0        0         0        0         0        1         1        0         1        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         1        0         1        0         1        0         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         0        1         0        0         0        0         0        0         0        0         0        0         0        1         1        0         1        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         1        0         1        0         1        0         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         1        1         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0        0         0
