raa rawc raws ustar 
sm-1 sm-1 sm-1 ms-1 
        25.9000         14.9333        116.9624          0.1771
        20.7543         13.3678         95.5311          0.2210
        21.9331         13.7422        100.4407          0.2092
        20.3147         13.2254         93.6998          0.2258
        17.3644         12.2274         81.4121          0.2642
        16.3836         11.8771         77.3272          0.2800
        15.5876         11.5850         74.0119          0.2943
        16.8101         12.0307         79.1036          0.2729
        16.6221         11.9632         78.3205          0.2760
        14.4538         11.1557         69.2900          0.3174
        13.6207         10.8294         65.8201          0.3368
        15.3430         11.4937         72.9932          0.2990
        14.6842         11.2442         70.2494          0.3124
        16.8051         12.0289         79.0827          0.2730
        17.0657         12.1218         80.1680          0.2688
        16.3969         11.8819         77.3827          0.2798
        17.5161         12.2807         82.0442          0.2619
        18.7413         12.7030         87.1468          0.2448
        20.0658         13.1442         92.6633          0.2286
