timestep year t ShortIn LongIn HemisOutShort HemisOutLong HemisOutTot Net 
""  ""  JulianDay  Wm-2 Wm-2 Wm-2 Wm-2 Wm-2 Wm-2
        1       2006  169.0000      0.00    264.89      0.00    366.09     366.09   -100.99
        2       2006  169.0208      0.00    264.97      0.00    368.58     368.58   -103.41
        3       2006  169.0417      0.00    264.49      0.00    367.66     367.66   -102.96
        4       2006  169.0625      0.00    264.56      0.00    367.95     367.95   -103.19
        5       2006  169.0833      0.00    264.10      0.00    368.78     368.78   -104.47
        6       2006  169.1042      0.00    263.25      0.00    367.77     367.77   -104.31
        7       2006  169.1250      0.00    263.66      0.00    367.63     367.63   -103.77
        8       2006  169.1458      0.00    264.16      0.00    366.00     366.00   -101.62
        9       2006  169.1667      0.00    265.30      0.00    366.22     366.22   -100.71
       10       2006  169.1875      9.55    265.62      2.53    368.10     370.63    -95.25
       11       2006  169.2083     30.49    264.99      8.06    372.37     380.42    -84.73
       12       2006  169.2292     56.93    266.14     14.42    376.18     390.60    -67.33
       13       2006  169.2500    128.18    267.68     31.03    386.19     417.22    -21.15
       14       2006  169.2708    115.09    274.45     26.66    387.81     414.47    -24.72
       15       2006  169.2917    152.02    279.15     33.75    392.04     425.79      5.58
       16       2006  169.3125    182.50    284.40     38.92    397.69     436.61     30.53
       17       2006  169.3333    262.09    288.74     54.07    406.55     460.62     91.09
       18       2006  169.3542    240.00    294.95     47.74    407.88     455.62     79.88
       19       2006  169.3750    264.39    296.99     50.95    411.48     462.43     99.32
       20       2006  169.3958    388.25    298.72     72.78    423.57     496.36    190.92
       21       2006  169.4167    479.22    295.41     87.78    433.16     520.94    254.05
       22       2006  169.4375    714.89    305.40    128.42    453.96     582.38    438.25
       23       2006  169.4583    399.58    311.41     70.71    433.76     504.47    206.80
       24       2006  169.4792    565.37    310.15     98.97    447.35     546.32    329.46
       25       2006  169.5000    765.41    306.11    133.04    460.76     593.79    477.99
       26       2006  169.5208    892.40    305.95    154.63    477.18     631.81    566.86
       27       2006  169.5417    876.00    306.87    151.94    477.74     629.68    553.49
       28       2006  169.5625    874.48    310.05    152.44    483.19     635.63    549.20
       29       2006  169.5833    661.29    311.19    116.31    464.62     580.93    391.78
       30       2006  169.6042    746.63    314.68    132.99    477.30     610.29    451.39
       31       2006  169.6250    624.49    314.23    113.19    469.86     583.05    356.03
       32       2006  169.6458    641.67    311.74    118.80    471.58     590.38    363.44
       33       2006  169.6667    684.60    309.48    130.00    479.03     609.02    385.48
       34       2006  169.6875    578.86    309.91    113.23    475.55     588.78    300.80
       35       2006  169.7083    476.36    310.24     96.38    465.43     561.81    225.94
       36       2006  169.7292    343.30    309.52     71.79    453.32     525.10    127.94
       37       2006  169.7500    285.83    309.81     62.13    449.64     511.76     84.14
       38       2006  169.7708    164.00    309.23     37.15    437.47     474.62     -1.15
       39       2006  169.7917    181.21    313.16     42.87    434.45     477.32     17.28
       40       2006  169.8125     70.48    303.66     17.44    426.87     444.31    -69.94
       41       2006  169.8333     24.79    295.86      6.42    413.85     420.27    -99.39
       42       2006  169.8542     12.25    295.51      3.24    407.60     410.84   -102.84
       43       2006  169.8750      0.00    295.06      0.00    397.63     397.63   -102.35
       44       2006  169.8958      0.00    304.85      0.00    397.77     397.77    -92.69
       45       2006  169.9167      0.00    299.69      0.00    394.82     394.82    -94.90
       46       2006  169.9375      0.00    298.41      0.00    394.02     394.02    -95.37
       47       2006  169.9583      0.00    298.37      0.00    394.23     394.23    -95.63
       48       2006  169.9792      0.00    300.25      0.00    393.92     393.92    -93.44
       49       2006  170.0000      0.00    305.08      0.00    395.73     395.73    -90.41
