000.00	000.00
013.85	000.00
013.85	180.00
027.69	000.00
027.69	090.00
027.69	180.00
027.69	270.00
041.54	000.00
041.54	060.00
041.54	120.00
041.54	180.00
041.54	240.00
041.54	300.00
055.38	000.00
055.38	060.00
055.38	120.00
055.38	180.00
055.38	240.00
055.38	300.00
069.23	000.00
069.23	045.00
069.23	090.00
069.23	135.00
069.23	180.00
069.23	225.00
069.23	270.00
069.23	315.00
083.08	000.00
083.08	045.00
083.08	090.00
083.08	135.00
083.08	180.00
083.08	225.00
083.08	270.00
083.08	315.00
