400,0.06508089445
401,0.06533178415
402,0.06557808192
403,0.0658217256
404,0.066060331
405,0.06630092003
406,0.06653858887
407,0.06677404103
408,0.06700948659
409,0.06724713719
410,0.0674811112
411,0.06772242096
412,0.06796372608
413,0.06820648596
414,0.06845437503
415,0.0687059363
416,0.06896041761
417,0.0692237109
418,0.06949068405
419,0.06976350706
420,0.07004515452
421,0.0703334154
422,0.07062975624
423,0.07093050234
424,0.07124301848
425,0.07156287509
426,0.07188639492
427,0.07221948449
428,0.07255993024
429,0.07290698112
430,0.07325842103
431,0.07362092023
432,0.07398488742
433,0.07435330398
434,0.07472768866
435,0.07510288808
436,0.07547966037
437,0.07585729634
438,0.07623508797
439,0.07661156604
440,0.07698232205
441,0.07735180799
442,0.0777185529
443,0.0780809151
444,0.07843625722
445,0.07878590668
446,0.07913137863
447,0.07946896632
448,0.07980013587
449,0.08012304279
450,0.08043996397
451,0.08074572047
452,0.0810458519
453,0.08133887865
454,0.08162403257
455,0.08190054475
456,0.08216988315
457,0.08243113048
458,0.08269055664
459,0.08293979005
460,0.083184658
461,0.08342461313
462,0.08366026889
463,0.08388861605
464,0.08411484983
465,0.08434269136
466,0.08456316605
467,0.08478295251
468,0.08500495826
469,0.08522482915
470,0.08544769034
471,0.08567058103
472,0.08589402996
473,0.08612135513
474,0.08635091231
475,0.08658469962
476,0.08682391692
477,0.08706609059
478,0.08731243663
479,0.08756649241
480,0.08782351469
481,0.0880898712
482,0.08836100393
483,0.08863769524
484,0.08892372839
485,0.08921676648
486,0.08951321338
487,0.08981662163
488,0.09012575569
489,0.09044329524
490,0.09076662913
491,0.09109832344
492,0.09143672958
493,0.09177954312
494,0.0921284362
495,0.09248180685
496,0.09284197515
497,0.09320214264
498,0.09357146636
499,0.09394375416
500,0.09431908276
501,0.09469899802
502,0.09508070251
503,0.09546679615
504,0.09585449732
505,0.09624679801
506,0.09663958536
507,0.0970336483
508,0.09742860074
509,0.09782367217
510,0.09822190527
511,0.09862103209
512,0.09901728248
513,0.09942030386
514,0.09982210156
515,0.1002262472
516,0.1006327428
517,0.1010408147
518,0.1014534699
519,0.1018699403
520,0.1022902256
521,0.1027150523
522,0.1031452071
523,0.1035738577
524,0.1040078365
525,0.1044456358
526,0.1048819276
527,0.1053182746
528,0.1057538941
529,0.1061918393
530,0.1066252563
531,0.1070599635
532,0.1074897062
533,0.1079217812
534,0.1083510346
535,0.1087854981
536,0.109222297
537,0.1096607051
538,0.1101068171
539,0.1105591256
540,0.111015348
541,0.1114838873
542,0.111954838
543,0.1124358183
544,0.1129238143
545,0.1134157603
546,0.1139139561
547,0.1144168903
548,0.1149214834
549,0.115432341
550,0.1159479535
551,0.1164614172
552,0.1169796427
553,0.1174988097
554,0.118017401
555,0.1185415494
556,0.1190643886
557,0.1195859171
558,0.1201122741
559,0.1206365829
560,0.1211649893
561,0.1216890363
562,0.122214133
563,0.1227371795
564,0.1232635896
565,0.1237887341
566,0.1243102955
567,0.1248360164
568,0.125358153
569,0.1258836556
570,0.1264048294
571,0.1269278436
572,0.1274488474
573,0.1279686284
574,0.1284849095
575,0.1289976852
576,0.1295038882
577,0.1300113079
578,0.1305067577
579,0.1309979821
580,0.1314768805
581,0.1319473137
582,0.1324108956
583,0.1328671789
584,0.1333126756
585,0.1337516202
586,0.1341820435
587,0.1346037473
588,0.135019185
589,0.1354289704
590,0.1358303232
591,0.1362272384
592,0.1366170628
593,0.1370013484
594,0.137376333
595,0.1377465524
596,0.1381102957
597,0.138466657
598,0.1388181962
599,0.1391609181
600,0.1395006949
601,0.1398325725
602,0.1401627423
603,0.1404851547
604,0.1408089775
605,0.1411240763
606,0.1414350375
607,0.1417467838
608,0.142057752
609,0.1423653276
610,0.1426734092
611,0.1429833272
612,0.1432931724
613,0.1436054375
614,0.1439134177
615,0.1442209633
616,0.1445281184
617,0.144832233
618,0.1451348878
619,0.1454366783
620,0.14573426
621,0.1460284772
622,0.1463261869
623,0.1466163753
624,0.1469040709
625,0.1471894421
626,0.1474739333
627,0.1477547916
628,0.1480348272
629,0.1483148581
630,0.1485930097
631,0.1488732659
632,0.1491498489
633,0.1494252741
634,0.149699385
635,0.1499744498
636,0.1502487532
637,0.1505230198
638,0.1507984328
639,0.1510730701
640,0.1513542882
641,0.1516301901
642,0.1519074479
643,0.1521847058
644,0.152463779
645,0.1527417797
646,0.1530184699
647,0.1532947975
648,0.1535716146
649,0.1538467259
650,0.1541263395
651,0.1543991955
652,0.1546712119
653,0.1549421347
654,0.1552125953
655,0.1554816273
656,0.155751034
657,0.1560180602
658,0.1562866938
659,0.1565551464
660,0.1568277708
661,0.157096862
662,0.1573650908
663,0.1576347238
664,0.1579046683
665,0.1581742832
666,0.1584437589
667,0.1587141267
668,0.1589841902
669,0.1592547191
670,0.1595201895
671,0.1597935631
672,0.1600712326
673,0.1603374095
674,0.1606074353
675,0.1608803962
676,0.16116201
677,0.1614404102
678,0.1617050771
679,0.1619871267
680,0.1622545881
681,0.1625291848
682,0.1628028913
683,0.1630771517
684,0.163351878
685,0.1636270227
686,0.1639024733
687,0.1641763755
688,0.1644504943
689,0.1647245938
690,0.1649968458
691,0.1652690194
692,0.1655411557
693,0.1658132441
694,0.1660843073
695,0.1663543275
696,0.1666246275
697,0.1668945681
698,0.1671641662
699,0.1674331992
700,0.1677018891
701,0.1679691332
702,0.1682378733
703,0.1685060298
704,0.1687738598
705,0.1690426892
706,0.169310694
707,0.1695792357
708,0.1698477985
709,0.1701168627
710,0.1703862062
711,0.1706566932
712,0.1709279409
713,0.1711994327
714,0.1714705623
715,0.1717429162
716,0.1720155938
717,0.172287284
718,0.1725584677
719,0.1728309374
720,0.173102125
721,0.1733738645
722,0.1736440252
723,0.1739139547
724,0.1741834117
725,0.1744519136
726,0.1747194598
727,0.1749846595
728,0.1752502513
729,0.1755112644
730,0.1757741733
731,0.1760336657
732,0.1762899805
733,0.1765449038
734,0.1768004549
735,0.1770547563
736,0.1773068825
737,0.1775577445
738,0.1778106729
739,0.1780622953
740,0.1783153597
741,0.1785685166
742,0.1788190592
743,0.1790734236
744,0.1793254167
745,0.1795766876
746,0.1798284923
747,0.1800742
748,0.1803223327
749,0.1805691127
750,0.1808131319
751,0.1810542494
752,0.1812917776
753,0.1815299394
754,0.1817621827
755,0.1819963642
756,0.1822336741
757,0.1824647179
758,0.182692894
759,0.1829287158
760,0.1831538423
761,0.1833863599
762,0.1836189108
763,0.1838440562
764,0.1840748062
765,0.184303157
766,0.1845310525
767,0.184759564
768,0.1849764819
769,0.1852018698
770,0.1854153809
771,0.1856366209
772,0.1858481822
773,0.1860594438
774,0.186276247
775,0.1864821969
776,0.1866876479
777,0.1868907023
778,0.1870918929
779,0.1872864218
780,0.1874837764
781,0.1876801398
782,0.187877031
783,0.1880665871
784,0.1882566143
785,0.1884457502
786,0.1886316533
787,0.1888127588
788,0.188991824
789,0.1891635899
790,0.1893358292
791,0.1895036405
792,0.1896693373
793,0.1898279576
794,0.1899840075
795,0.1901384333
796,0.1902882163
797,0.1904363803
798,0.1905828513
799,0.1907259675
800,0.1908674704
801,0.1910059495
802,0.1911424209
803,0.1912791759
804,0.191412621
805,0.191543204
806,0.1916714055
807,0.1917996963
808,0.1919260141
809,0.1920481122
810,0.1921687665
811,0.1922979788
812,0.1924226653
813,0.1925392091
814,0.1926584664
815,0.1927794229
816,0.1928956486
817,0.1930112074
818,0.1931221991
819,0.1932346507
820,0.1933430014
821,0.1934400237
822,0.1935433194
823,0.1936375494
824,0.1937325598
825,0.1938328696
826,0.1939208105
827,0.1940121943
828,0.1941033672
829,0.1941916606
830,0.1942819891
831,0.1943743474
832,0.1944640801
833,0.1945578052
834,0.194643049
835,0.1947365219
836,0.1948296948
837,0.1949233787
838,0.1950179774
839,0.1951090006
840,0.1951937157
841,0.1952817511
842,0.1953712025
843,0.1954672016
844,0.1955528053
845,0.1956359587
846,0.1957209085
847,0.1958013345
848,0.1958840122
849,0.1959625265
850,0.1960440604
851,0.19612002
852,0.1961969026
853,0.1962735085
854,0.1963512124
855,0.1964255511
856,0.1964984897
857,0.1965731579
858,0.1966493051
859,0.1967227933
860,0.1967965259
861,0.1968731128
862,0.1969499198
863,0.1970261698
864,0.1971011949
865,0.1971776382
866,0.1972466772
867,0.1973269006
868,0.1974068486
869,0.1974911064
870,0.1975731933
871,0.1976585652
872,0.19774592
873,0.1978441663
874,0.1979309949
875,0.1980232205
876,0.1981140884
877,0.1982127027
878,0.1983067018
879,0.1984070548
880,0.1985000214
881,0.1986016878
882,0.1986945208
883,0.1987979932
884,0.1988898256
885,0.1989930042
886,0.199097653
887,0.1991911558
888,0.1992929126
889,0.1993870411
890,0.1994904129
891,0.199584028
892,0.1996870079
893,0.1997810901
894,0.1998871644
895,0.1999799971
896,0.2000774781
897,0.2001729507
898,0.2002821289
899,0.2003757042
900,0.2004783346
901,0.2005760384
902,0.2006742963
903,0.2007762462
904,0.2008768161
905,0.2009806483
906,0.2010764247
907,0.2011788869
908,0.2012813809
909,0.2013880038
910,0.2014913258
911,0.2015951982
912,0.2017008134
913,0.2018064621
914,0.2019125804
915,0.2020203347
916,0.2021269256
917,0.2022280036
918,0.2023345199
